candidate,total_return,annualized_return,sharpe,sortino,max_drawdown,calmar,exposure,trade_count,execution_count,rebalance_count,win_rate,average_trade_return,median_trade_return,profit_factor,average_holding_days,turnover,capital_efficiency,equal_weight_baseline_return,topology,market,coverage,nominal_coverage,realized_coverage,reliability_threshold,useful_alpha_threshold,mean_seed_vote_fraction,mean_seed_rank_std,mean_neighbor_overlap,reliability_row_count,reliability_useful_trade_rate,reliability_brier,reliability_brier_skill,reliability_confidence_brier,reliability_log_loss,reliability_roc_auc,reliability_average_precision,reliability_expected_calibration_error,reliability_reliability_alpha_spearman,reliability_reliability_negative_error_spearman,reliability_top_quartile_realized_alpha,reliability_bottom_quartile_realized_alpha,reliability_top_bottom_alpha_spread,reliability_direction_accuracy,reliability_interval_coverage,reliability_mean_prediction_error,reliability_mean_predicted_error,reliability_mean_shift_score
global_global__coverage_025,0.02817423452450596,0.028990771513288216,0.26535318529731816,0.3450331254187846,-0.11792514312452262,0.24584046069526935,0.946306218521608,79,79,0,0.5822784810126582,0.0013993714541525421,0.004880532138438198,1.0709566411386955,8.886075949367088,27.181017385812947,0.029772851507329102,0.17042431711565031,global_global,India,coverage_025,0.25,0.8701445347786811,0.475238922675934,0.004,0.31579343571213486,0.16339006521236552,0.0071037488520735385,4428.0,0.46296296296296297,0.25734887703468406,-0.03507449981672761,0.2733435607115398,0.721205633673646,0.4725477445691194,0.45534406489653356,0.17053699662684732,-0.07664726782178696,0.01782166037307493,0.008977169362104558,0.011741895628828792,-0.0027647262667242333,0.5200993676603433,0.19896115627822944,0.09004190525189934,0.07148571607923754,0.6840432476614601
global_global__coverage_025,0.8521924868945283,0.9050402537966902,2.215575630692892,5.337239592395272,-0.1111240697673962,8.144412418399645,0.9639608685861677,50,50,0,0.54,0.04384877234634652,0.006713335131399045,3.803557204516276,14.24,21.19973047207932,0.8840529887322407,0.17879546020138726,global_global,China,coverage_025,0.25,0.9843893480257117,0.46190476190476193,0.004,0.4224823997551271,0.1825261836450578,0.006768085307899865,4356.0,0.4671717171717172,0.2490981084812253,-0.0006681743178948985,0.2877560343751439,0.6913470354959355,0.4975872468763464,0.4659736784397571,0.005973151427654366,0.008456372531567934,0.10009566641650758,0.03348828958892199,0.03298074473481644,0.0005075448541055488,0.5599173553719008,0.13544536271809,0.14319454869264783,0.08742240774221606,1.2242161258908089
global_global__coverage_025,0.04410890678915891,0.04446951071721483,0.31485243346752184,0.5335575403025917,-0.11409311426794544,0.3897650704211567,0.9799199883958299,45,45,0,0.5333333333333333,0.0037203992466681973,0.0062178011427882485,1.119909903836553,16.6,15.267227043859604,0.04501276360467658,-0.14046837511912347,global_global,Brazil,coverage_025,0.25,0.9660026560424967,0.4576923076923077,0.003,0.6461266046923417,0.17908392846159446,0.008685821226555328,3765.0,0.4547144754316069,0.2449076329038626,0.01243209680279389,0.2785612023428774,0.7150157808463672,0.5205588698553747,0.4651448505977261,0.011114672040970108,0.2044099337202257,0.3142796311888713,0.010158953994795099,0.00519020944071611,0.004968744554078989,0.4818061088977424,0.14103585657370518,0.1334534593609468,0.18334627549540816,0.8512395874245862
global_global__coverage_025,-0.16528256143188658,-0.16350653670127246,-0.9005096303984702,-1.4338279946617267,-0.2170564084953609,-0.7532905286450783,0.8914285077625714,56,56,0,0.44642857142857145,-0.008878498551530669,-0.003484821888715406,0.6284116806363111,12.357142857142858,17.428895757417852,-0.18541314305365356,-0.037308999784256835,global_global,France,coverage_025,0.25,0.2348345588235294,0.4654255319148936,0.004,0.5706954656862745,0.16568811938323505,0.011411788228094936,4352.0,0.45197610294117646,0.25678009261172136,-0.035734105232839486,0.26973632320226465,0.731272335751796,0.4768764275109537,0.42940911400528947,0.1155600392373743,-0.0067482892376177685,0.25443851515429045,-0.010766736339171596,-0.0215307638302546,0.010764027491083003,0.4625459558823529,0.16681985294117646,0.11607202089013588,0.09731226264572335,1.0579038977776833
global_global__coverage_025,0.061784100984415335,0.0615325315748263,0.4259182112794169,0.8394559452805296,-0.12200075381009223,0.5043618965716272,0.9715636619086866,62,62,0,0.45161290322580644,0.003407758073914594,-0.004328469148142944,1.1736607032179585,12.0,22.84285044943564,0.063592437023671,-0.04404860734365357,global_global,UK,coverage_025,0.25,0.7029657089898054,0.46729776247848526,0.005,0.3730305838739574,0.17972002988169436,0.010509779106820816,4316.0,0.4453197405004634,0.24463808912031657,0.009738745020241524,0.2779498647003174,0.6850058124671946,0.5622132855551991,0.4799672940301194,0.26220081529975325,0.14278819493349681,0.07254887473525799,0.0024801891245787053,-0.033706526056978145,0.03618671518155685,0.566728452270621,0.198563484708063,0.09828650873610575,0.08365685568793456,0.690255798328677
global_regional__coverage_100,0.2542123818750679,0.2553447209152808,1.2353511781584798,1.4411635419597573,-0.13835251120379677,1.8456095859304755,0.9796140242208962,63,63,0,0.6349206349206349,0.011921688985214285,0.008641756016907198,1.6038190795620058,11.904761904761905,23.673819572655457,0.2595025955015776,0.3180133915467731,global_regional,US,coverage_100,1.0,1.0,-inf,0.002,0.40946502057613166,0.18599043343667968,0.012609487565645635,4536.0,0.48037918871252205,0.2516218294596145,-0.008037439609200892,0.26690098124676276,0.7018945014183391,0.5342873492743145,0.49762026763043626,0.16723040726122002,0.0975718585553875,-0.16758619546692968,0.011008764245595316,0.004436835514391288,0.006571928731204027,0.5632716049382716,0.16424162257495592,0.11123995687031187,0.09649203794507095,0.5958564995355178
global_regional__coverage_100,-0.002274136045061992,-0.0023390353123632357,0.05808674813792973,0.08742646138473059,-0.1282886948513271,-0.018232591071831606,0.9700903921509179,72,72,0,0.5416666666666666,0.00018794918626185061,0.0038377841552200698,0.9937383123608363,10.01388888888889,24.915827089100265,-0.0023442516939268915,0.17042431711565031,global_regional,India,coverage_100,1.0,1.0,-inf,0.004,0.3361186389641674,0.14910196694216055,0.010660076376078595,4428.0,0.46296296296296297,0.2491041564350509,-0.0019136787977036551,0.2742669913460018,0.6913556286963229,0.4721365566473158,0.4498089375531768,0.03346842251829557,-0.05096858303088773,0.060340700384160895,0.00543577211276808,0.01349217614801041,-0.00805640403524233,0.5164859981933153,0.1910569105691057,0.09389637503942547,0.07859311891770665,0.5875457438034062
global_regional__coverage_100,0.5394134139241065,0.5700256646653774,1.6629726903799074,2.9576014112581697,-0.11713368315258066,4.86645386129326,0.9638239013247237,57,57,0,0.5614035087719298,0.02639478472851937,0.007524923541798678,2.2246083554821516,12.368421052631579,21.695587076982143,0.5596597191486038,0.17879546020138726,global_regional,China,coverage_100,1.0,1.0,-inf,0.004,0.4643403734312825,0.18669003080852234,0.011685425730071608,4356.0,0.4671717171717172,0.25338688348035177,-0.017896890644175656,0.2841371447423324,0.7197783544287154,0.4889479350487536,0.461690034879672,0.07183742279128863,-0.05421535229516998,-0.0018586372196996638,0.028222687389754825,0.03298074473481644,-0.004758057345061618,0.57277318640955,0.13728191000918274,0.14417285718532702,0.10263814554590862,1.2069141946588975
global_regional__coverage_100,-0.18983106758026635,-0.1911943247909148,-0.8901070830476654,-1.2244039744780293,-0.20051500340342332,-0.9535163032476133,0.9849592908781094,49,49,0,0.40816326530612246,-0.01188646613146695,-0.013336848165660387,0.6030798861401028,15.244897959183673,15.382943853064864,-0.1927298613641468,-0.14046837511912347,global_regional,Brazil,coverage_100,1.0,1.0,-inf,0.003,0.6566622399291723,0.1719651592915972,0.02056487739496778,3765.0,0.4547144754316069,0.24757237816844085,0.0016867522731390805,0.28266815154370933,0.7119277890650961,0.5104534167004292,0.4599812187725641,0.000145082753456649,0.12170288744657388,0.23278458947958522,0.007046038074052144,0.00519020944071611,0.0018558286333360341,0.4863213811420983,0.12324037184594953,0.16743777502280263,0.21655119830186034,1.0872574931344727
global_regional__coverage_100,-0.018221925241305725,-0.01800949181154987,0.025239469146305687,0.03587752289371972,-0.14226896462640037,-0.12658763532048584,0.9798821806280673,56,56,0,0.48214285714285715,-0.0002552302731830765,-0.003016344639516222,0.9617389207179395,13.607142857142858,17.058144053926355,-0.01859603695377557,-0.037308999784256835,global_regional,France,coverage_100,1.0,1.0,-inf,0.004,0.5818014705882353,0.18334258108056514,0.01474122761146672,4352.0,0.45197610294117646,0.24769696016505466,0.0009031198794092754,0.2603357598362334,0.693858706367904,0.5177857073579897,0.46012033184806844,0.04020132479792734,0.07777931311627516,0.21442282133315974,0.005990523241337204,-0.02937089056763313,0.035361413808970336,0.46139705882352944,0.14430147058823528,0.10149402871790836,0.08916697994511597,0.8477793717367398
global_regional__coverage_100,-0.1861556454247113,-0.1854927643117894,-1.0904388770002296,-1.9081688350435138,-0.1861556454247113,-0.9964391028195275,0.9713962156993765,76,76,0,0.40789473684210525,-0.007683648916391796,-0.01335449598861671,0.6567244732021634,9.789473684210526,23.201731011726597,-0.1916371943972262,-0.04404860734365357,global_regional,UK,coverage_100,1.0,1.0,-inf,0.005,0.3802903923385851,0.18045044662086793,0.013850746463858931,4316.0,0.4453197405004634,0.2371677717778369,0.03997755964335081,0.2658225032211644,0.666384664392881,0.6064242508804095,0.5109835181056439,0.022392358583047375,0.22287264841790913,0.12918844303335833,0.00929024148577252,-0.045962765895998535,0.05525300738177105,0.5340593141797961,0.18419833178869324,0.09800970274297903,0.06870664854118565,0.7067239361260863
global_regional__coverage_075,0.2542123818750679,0.2553447209152808,1.2353511781584798,1.4411635419597573,-0.13835251120379677,1.8456095859304755,0.9796140242208962,63,63,0,0.6349206349206349,0.011921688985214285,0.008641756016907198,1.6038190795620058,11.904761904761905,23.673819572655457,0.2595025955015776,0.3180133915467731,global_regional,US,coverage_075,0.75,0.9007936507936508,0.45751633986928103,0.002,0.40946502057613166,0.18599043343667968,0.012609487565645635,4536.0,0.48037918871252205,0.2516218294596145,-0.008037439609200892,0.26690098124676276,0.7018945014183391,0.5342873492743145,0.49762026763043626,0.16723040726122002,0.0975718585553875,-0.16758619546692968,0.011008764245595316,0.004436835514391288,0.006571928731204027,0.5632716049382716,0.16424162257495592,0.11123995687031187,0.09649203794507095,0.5958564995355178
global_regional__coverage_075,-0.002274136045061992,-0.0023390353123632357,0.05808674813792973,0.08742646138473059,-0.1282886948513271,-0.018232591071831606,0.9700903921509179,72,72,0,0.5416666666666666,0.00018794918626185061,0.0038377841552200698,0.9937383123608363,10.01388888888889,24.915827089100265,-0.0023442516939268915,0.17042431711565031,global_regional,India,coverage_075,0.75,1.0,0.46818181818181803,0.004,0.3361186389641674,0.14910196694216055,0.010660076376078595,4428.0,0.46296296296296297,0.2491041564350509,-0.0019136787977036551,0.2742669913460018,0.6913556286963229,0.4721365566473158,0.4498089375531768,0.03346842251829557,-0.05096858303088773,0.060340700384160895,0.00543577211276808,0.01349217614801041,-0.00805640403524233,0.5164859981933153,0.1910569105691057,0.09389637503942547,0.07859311891770665,0.5875457438034062
global_regional__coverage_075,0.46032753283188943,0.48578613909852164,1.6772376474643802,3.5956111485094007,-0.14074666975393013,3.451492955022169,0.9402644317462723,47,47,0,0.5531914893617021,0.02794572724047231,0.005655858321621077,2.395231871339883,14.702127659574469,17.15454903963673,0.48957241951284136,0.17879546020138726,global_regional,China,coverage_075,0.75,0.8934802571166207,0.4813639968279142,0.004,0.4643403734312825,0.18669003080852234,0.011685425730071608,4356.0,0.4671717171717172,0.25338688348035177,-0.017896890644175656,0.2841371447423324,0.7197783544287154,0.4889479350487536,0.461690034879672,0.07183742279128863,-0.05421535229516998,-0.0018586372196996638,0.028222687389754825,0.03298074473481644,-0.004758057345061618,0.57277318640955,0.13728191000918274,0.14417285718532702,0.10263814554590862,1.2069141946588975
global_regional__coverage_075,-0.14236029897973557,-0.1434133220321352,-0.6628420386481017,-0.878342062462909,-0.1865932602816962,-0.7685878997753022,0.9833929866076588,50,50,0,0.44,-0.00829521696822257,-0.006669367821866723,0.688469160303783,14.94,15.841636758218973,-0.14476440336515498,-0.14046837511912347,global_regional,Brazil,coverage_075,0.75,0.9798140770252324,0.46159813809154393,0.003,0.6566622399291723,0.1719651592915972,0.02056487739496778,3765.0,0.4547144754316069,0.24757237816844085,0.0016867522731390805,0.28266815154370933,0.7119277890650961,0.5104534167004292,0.4599812187725641,0.000145082753456649,0.12170288744657388,0.23278458947958522,0.007046038074052144,0.00519020944071611,0.0018558286333360341,0.4863213811420983,0.12324037184594953,0.16743777502280263,0.21655119830186034,1.0872574931344727
global_regional__coverage_075,-0.24520886282341015,-0.24270668369726356,-1.3277787387745572,-1.905657772602343,-0.27630844077069117,-0.8783904068232438,0.9854775015699293,59,59,0,0.4915254237288136,-0.013069500864767256,-0.002575325398345485,0.5204667424902367,12.915254237288135,17.099964628051833,-0.24882238552658645,-0.037308999784256835,global_regional,France,coverage_075,0.75,0.7610294117647058,0.4470588235294118,0.004,0.5818014705882353,0.18334258108056514,0.01474122761146672,4352.0,0.45197610294117646,0.24769696016505466,0.0009031198794092754,0.2603357598362334,0.693858706367904,0.5177857073579897,0.46012033184806844,0.04020132479792734,0.07777931311627516,0.21442282133315974,0.005990523241337204,-0.02937089056763313,0.035361413808970336,0.46139705882352944,0.14430147058823528,0.10149402871790836,0.08916697994511597,0.8477793717367398
global_regional__coverage_075,-0.07853381960214911,-0.07823588217924216,-0.4586680685741514,-0.7647237701981908,-0.11037989175458929,-0.7087874515512861,0.9462154993036208,72,72,0,0.4861111111111111,-0.0030912979415145692,-0.0004835159455281457,0.8196003340532692,10.083333333333334,23.156807621984882,-0.08299781567723956,-0.04404860734365357,global_regional,UK,coverage_075,0.75,0.6174698795180723,0.43243243243243246,0.005,0.3802903923385851,0.18045044662086793,0.013850746463858931,4316.0,0.4453197405004634,0.2371677717778369,0.03997755964335081,0.2658225032211644,0.666384664392881,0.6064242508804095,0.5109835181056439,0.022392358583047375,0.22287264841790913,0.12918844303335833,0.00929024148577252,-0.045962765895998535,0.05525300738177105,0.5340593141797961,0.18419833178869324,0.09800970274297903,0.06870664854118565,0.7067239361260863
global_regional__coverage_050,0.2542123818750679,0.2553447209152808,1.2353511781584798,1.4411635419597573,-0.13835251120379677,1.8456095859304755,0.9796140242208962,63,63,0,0.6349206349206349,0.011921688985214285,0.008641756016907198,1.6038190795620058,11.904761904761905,23.673819572655457,0.2595025955015776,0.3180133915467731,global_regional,US,coverage_050,0.5,0.9007936507936508,0.45751633986928103,0.002,0.40946502057613166,0.18599043343667968,0.012609487565645635,4536.0,0.48037918871252205,0.2516218294596145,-0.008037439609200892,0.26690098124676276,0.7018945014183391,0.5342873492743145,0.49762026763043626,0.16723040726122002,0.0975718585553875,-0.16758619546692968,0.011008764245595316,0.004436835514391288,0.006571928731204027,0.5632716049382716,0.16424162257495592,0.11123995687031187,0.09649203794507095,0.5958564995355178
global_regional__coverage_050,-0.002274136045061992,-0.0023390353123632357,0.05808674813792973,0.08742646138473059,-0.1282886948513271,-0.018232591071831606,0.9700903921509179,72,72,0,0.5416666666666666,0.00018794918626185061,0.0038377841552200698,0.9937383123608363,10.01388888888889,24.915827089100265,-0.0023442516939268915,0.17042431711565031,global_regional,India,coverage_050,0.5,1.0,0.46818181818181803,0.004,0.3361186389641674,0.14910196694216055,0.010660076376078595,4428.0,0.46296296296296297,0.2491041564350509,-0.0019136787977036551,0.2742669913460018,0.6913556286963229,0.4721365566473158,0.4498089375531768,0.03346842251829557,-0.05096858303088773,0.060340700384160895,0.00543577211276808,0.01349217614801041,-0.00805640403524233,0.5164859981933153,0.1910569105691057,0.09389637503942547,0.07859311891770665,0.5875457438034062
global_regional__coverage_050,0.46032753283188943,0.48578613909852164,1.6772376474643802,3.5956111485094007,-0.14074666975393013,3.451492955022169,0.9402644317462723,47,47,0,0.5531914893617021,0.02794572724047231,0.005655858321621077,2.395231871339883,14.702127659574469,17.15454903963673,0.48957241951284136,0.17879546020138726,global_regional,China,coverage_050,0.5,0.8934802571166207,0.4813639968279142,0.004,0.4643403734312825,0.18669003080852234,0.011685425730071608,4356.0,0.4671717171717172,0.25338688348035177,-0.017896890644175656,0.2841371447423324,0.7197783544287154,0.4889479350487536,0.461690034879672,0.07183742279128863,-0.05421535229516998,-0.0018586372196996638,0.028222687389754825,0.03298074473481644,-0.004758057345061618,0.57277318640955,0.13728191000918274,0.14417285718532702,0.10263814554590862,1.2069141946588975
global_regional__coverage_050,-0.14236029897973557,-0.1434133220321352,-0.6628420386481017,-0.878342062462909,-0.1865932602816962,-0.7685878997753022,0.9833929866076588,50,50,0,0.44,-0.00829521696822257,-0.006669367821866723,0.688469160303783,14.94,15.841636758218973,-0.14476440336515498,-0.14046837511912347,global_regional,Brazil,coverage_050,0.5,0.9798140770252324,0.46159813809154393,0.003,0.6566622399291723,0.1719651592915972,0.02056487739496778,3765.0,0.4547144754316069,0.24757237816844085,0.0016867522731390805,0.28266815154370933,0.7119277890650961,0.5104534167004292,0.4599812187725641,0.000145082753456649,0.12170288744657388,0.23278458947958522,0.007046038074052144,0.00519020944071611,0.0018558286333360341,0.4863213811420983,0.12324037184594953,0.16743777502280263,0.21655119830186034,1.0872574931344727
global_regional__coverage_050,-0.2242480327983064,-0.2219271463506981,-1.1880464080100162,-1.6587052519970609,-0.28640535439022585,-0.7748708009429303,0.9847686095472203,55,55,0,0.38181818181818183,-0.013116344398318464,-0.005872714951255187,0.5165982088520614,13.836363636363636,15.906775549319045,-0.22771647128497707,-0.037308999784256835,global_regional,France,coverage_050,0.5,0.703125,0.45089285714285715,0.004,0.5818014705882353,0.18334258108056514,0.01474122761146672,4352.0,0.45197610294117646,0.24769696016505466,0.0009031198794092754,0.2603357598362334,0.693858706367904,0.5177857073579897,0.46012033184806844,0.04020132479792734,0.07777931311627516,0.21442282133315974,0.005990523241337204,-0.02937089056763313,0.035361413808970336,0.46139705882352944,0.14430147058823528,0.10149402871790836,0.08916697994511597,0.8477793717367398
global_regional__coverage_050,-0.15965960156463577,-0.1590816332249112,-1.0059572393745857,-1.5653785871678223,-0.17256500505110195,-0.9218649701183742,0.9244693685296682,76,76,0,0.5263157894736842,-0.006492534983724092,0.0009094870547813327,0.6785749227059631,9.328947368421053,22.911767877199548,-0.17270404731588676,-0.04404860734365357,global_regional,UK,coverage_050,0.5,0.5298887859128822,0.4897560975609758,0.005,0.3802903923385851,0.18045044662086793,0.013850746463858931,4316.0,0.4453197405004634,0.2371677717778369,0.03997755964335081,0.2658225032211644,0.666384664392881,0.6064242508804095,0.5109835181056439,0.022392358583047375,0.22287264841790913,0.12918844303335833,0.00929024148577252,-0.045962765895998535,0.05525300738177105,0.5340593141797961,0.18419833178869324,0.09800970274297903,0.06870664854118565,0.7067239361260863
global_regional__coverage_025,0.2542123818750679,0.2553447209152808,1.2353511781584798,1.4411635419597573,-0.13835251120379677,1.8456095859304755,0.9796140242208962,63,63,0,0.6349206349206349,0.011921688985214285,0.008641756016907198,1.6038190795620058,11.904761904761905,23.673819572655457,0.2595025955015776,0.3180133915467731,global_regional,US,coverage_025,0.25,0.9007936507936508,0.45751633986928103,0.002,0.40946502057613166,0.18599043343667968,0.012609487565645635,4536.0,0.48037918871252205,0.2516218294596145,-0.008037439609200892,0.26690098124676276,0.7018945014183391,0.5342873492743145,0.49762026763043626,0.16723040726122002,0.0975718585553875,-0.16758619546692968,0.011008764245595316,0.004436835514391288,0.006571928731204027,0.5632716049382716,0.16424162257495592,0.11123995687031187,0.09649203794507095,0.5958564995355178
global_regional__coverage_025,0.03927276837757465,0.04041722782821222,0.34741870726547097,0.49362190114324717,-0.08442806077337484,0.47871794588178157,0.920626495983376,73,73,0,0.5205479452054794,0.0017267479039282825,0.005288100819154984,1.1223370624338083,9.383561643835616,25.627671033992236,0.042658742224907474,0.17042431711565031,global_regional,India,coverage_025,0.25,0.4561878952122855,0.48,0.004,0.3361186389641674,0.14910196694216055,0.010660076376078595,4428.0,0.46296296296296297,0.2491041564350509,-0.0019136787977036551,0.2742669913460018,0.6913556286963229,0.4721365566473158,0.4498089375531768,0.03346842251829557,-0.05096858303088773,0.060340700384160895,0.00543577211276808,0.01349217614801041,-0.00805640403524233,0.5164859981933153,0.1910569105691057,0.09389637503942547,0.07859311891770665,0.5875457438034062
global_regional__coverage_025,0.46032753283188943,0.48578613909852164,1.6772376474643802,3.5956111485094007,-0.14074666975393013,3.451492955022169,0.9402644317462723,47,47,0,0.5531914893617021,0.02794572724047231,0.005655858321621077,2.395231871339883,14.702127659574469,17.15454903963673,0.48957241951284136,0.17879546020138726,global_regional,China,coverage_025,0.25,0.8934802571166207,0.4813639968279142,0.004,0.4643403734312825,0.18669003080852234,0.011685425730071608,4356.0,0.4671717171717172,0.25338688348035177,-0.017896890644175656,0.2841371447423324,0.7197783544287154,0.4889479350487536,0.461690034879672,0.07183742279128863,-0.05421535229516998,-0.0018586372196996638,0.028222687389754825,0.03298074473481644,-0.004758057345061618,0.57277318640955,0.13728191000918274,0.14417285718532702,0.10263814554590862,1.2069141946588975
global_regional__coverage_025,-0.14236029897973557,-0.1434133220321352,-0.6628420386481017,-0.878342062462909,-0.1865932602816962,-0.7685878997753022,0.9833929866076588,50,50,0,0.44,-0.00829521696822257,-0.006669367821866723,0.688469160303783,14.94,15.841636758218973,-0.14476440336515498,-0.14046837511912347,global_regional,Brazil,coverage_025,0.25,0.9798140770252324,0.46159813809154393,0.003,0.6566622399291723,0.1719651592915972,0.02056487739496778,3765.0,0.4547144754316069,0.24757237816844085,0.0016867522731390805,0.28266815154370933,0.7119277890650961,0.5104534167004292,0.4599812187725641,0.000145082753456649,0.12170288744657388,0.23278458947958522,0.007046038074052144,0.00519020944071611,0.0018558286333360341,0.4863213811420983,0.12324037184594953,0.16743777502280263,0.21655119830186034,1.0872574931344727
global_regional__coverage_025,-0.28255205552650686,-0.2797438433902546,-1.9984659257873023,-2.828567823217625,-0.33710411136694696,-0.8298440569469823,0.9381465841499235,47,47,0,0.3829787234042553,-0.020342101658648415,-0.01648607809348923,0.3208151016881605,15.425531914893616,13.575615931209063,-0.3011811376817343,-0.037308999784256835,global_regional,France,coverage_025,0.25,0.20818014705882354,0.494553376906318,0.004,0.5818014705882353,0.18334258108056514,0.01474122761146672,4352.0,0.45197610294117646,0.24769696016505466,0.0009031198794092754,0.2603357598362334,0.693858706367904,0.5177857073579897,0.46012033184806844,0.04020132479792734,0.07777931311627516,0.21442282133315974,0.005990523241337204,-0.02937089056763313,0.035361413808970336,0.46139705882352944,0.14430147058823528,0.10149402871790836,0.08916697994511597,0.8477793717367398
global_regional__coverage_025,-0.15965960156463577,-0.1590816332249112,-1.0059572393745857,-1.5653785871678223,-0.17256500505110195,-0.9218649701183742,0.9244693685296682,76,76,0,0.5263157894736842,-0.006492534983724092,0.0009094870547813327,0.6785749227059631,9.328947368421053,22.911767877199548,-0.17270404731588676,-0.04404860734365357,global_regional,UK,coverage_025,0.25,0.5298887859128822,0.4897560975609758,0.005,0.3802903923385851,0.18045044662086793,0.013850746463858931,4316.0,0.4453197405004634,0.2371677717778369,0.03997755964335081,0.2658225032211644,0.666384664392881,0.6064242508804095,0.5109835181056439,0.022392358583047375,0.22287264841790913,0.12918844303335833,0.00929024148577252,-0.045962765895998535,0.05525300738177105,0.5340593141797961,0.18419833178869324,0.09800970274297903,0.06870664854118565,0.7067239361260863
