path_id,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,trades,median_hold
106,0.017783333333333335,0.21366666666666664,0.36516666666666664,-0.12938333333333332,15.666666666666666,41.916666666666664
107,0.015349999999999997,0.15533333333333332,0.16933333333333334,-0.16511666666666666,16.0,47.083333333333336
108,-0.008766666666666664,-0.021833333333333316,-0.043166666666666666,-0.14780000000000001,14.833333333333334,50.0
109,0.010716666666666671,0.10383333333333333,0.20916666666666664,-0.1725,16.166666666666668,46.083333333333336
110,0.11021666666666667,0.3293333333333333,0.6541666666666667,-0.15735,15.166666666666666,49.166666666666664
111,0.10353333333333332,0.5545,0.8141666666666666,-0.16523333333333332,15.166666666666666,47.25
112,0.08901666666666667,0.5688333333333334,0.9161666666666667,-0.13745,15.166666666666666,49.833333333333336
113,0.14021666666666668,0.7465,1.2794999999999999,-0.12983333333333333,14.166666666666666,54.833333333333336
114,0.23939999999999997,0.9645,1.7588333333333335,-0.11064999999999998,13.833333333333334,54.5
115,0.15893333333333334,0.40583333333333343,0.7286666666666667,-0.1583,14.833333333333334,51.583333333333336
116,0.14115,0.5371666666666667,0.8563333333333333,-0.15396666666666667,14.166666666666666,54.833333333333336
117,0.07136666666666666,0.22616666666666665,0.45716666666666667,-0.17391666666666664,15.166666666666666,51.0
118,0.08311666666666667,0.37116666666666664,0.5943333333333333,-0.16845,15.166666666666666,52.916666666666664
119,0.105,0.5081666666666667,0.883,-0.13991666666666666,14.333333333333334,52.833333333333336
120,0.06941666666666667,0.444,0.7254999999999999,-0.14575,15.666666666666666,51.083333333333336
121,0.04875000000000001,0.37000000000000005,0.49783333333333335,-0.16588333333333335,14.5,52.416666666666664
122,0.05893333333333334,0.21166666666666667,0.4828333333333334,-0.16383333333333333,15.166666666666666,48.166666666666664
123,0.14511666666666667,0.7668333333333334,1.2021666666666666,-0.12408333333333332,14.166666666666666,55.0
124,0.08143333333333333,0.42283333333333334,0.7161666666666666,-0.16376666666666667,16.333333333333332,44.583333333333336
125,-0.039850000000000003,-0.1691666666666667,-0.258,-0.18575,16.166666666666668,43.0
126,0.02198333333333333,0.00883333333333334,0.07733333333333343,-0.16488333333333335,15.333333333333334,51.75
127,0.06598333333333334,0.45816666666666667,0.6885,-0.14061666666666667,15.0,47.916666666666664
