draw_id,delta_sharpe_L5,sharpe_P0*_L5,sharpe_P1_L5,delta_sharpe_L10,sharpe_P0*_L10,sharpe_P1_L10,delta_sharpe_L21,sharpe_P0*_L21,sharpe_P1_L21,delta_sharpe_L63,sharpe_P0*_L63,sharpe_P1_L63
577,0.11199279261788053,0.9483601136026921,0.8363673209848116,0.052770280401979335,-0.023823781896639175,-0.07659406229861851,0.06053592970936328,0.5960392793725352,0.5355033496631719,-0.018379249634611627,0.480283644973737,0.4986628946083486
578,-0.06150844974821204,-0.05311908078180065,0.008389368966411393,0.054311530980194755,0.5316023292613755,0.47729079828118076,-0.01385164112833065,0.39907170427231214,0.4129233454006428,-0.09432104190893553,0.2295802898188276,0.32390133172776314
579,-0.040341257240748746,0.17469699677359232,0.21503825401434107,0.11672179454168086,-0.05052614963671739,-0.16724794417839825,0.004514053318735278,0.302804394671624,0.29829034135288873,-0.00023335948730884848,0.09023391247328125,0.0904672719605901
580,-0.008012057374475981,0.1028485716860918,0.11086062906056778,-0.01598012423172046,0.2812266844403045,0.297206808672025,-0.09196416525113696,0.04086117053746884,0.1328253357886058,-0.14304809083084458,0.09182593467173487,0.23487402550257946
581,-0.03721859468564759,0.29993266190532314,0.3371512565909707,-0.026359207581265198,0.530093486548276,0.5564526941295412,0.01886028173675386,0.35867438166151633,0.33981409992476247,-0.2267346990069739,0.2149388901689187,0.4416735891758926
582,-0.13695349644253407,-0.08934005878789414,0.047613437654639934,-0.11307464494495956,-0.25173753804814747,-0.1386628931031879,-0.03259761707547651,0.21712928618615146,0.24972690326162797,-0.019914181968636646,0.3334341126289468,0.35334829459758343
583,0.02621789479495379,-0.15689496677944506,-0.18311286157439885,0.030596616045555247,0.38163475076100295,0.3510381347154477,-0.0770919050902091,0.24435864038498614,0.32145054547519525,0.0048598572886662805,0.2724841890101924,0.2676243317215261
584,0.013760722157146854,0.4665399114656328,0.45277918930848593,0.09590149582175003,0.2572867968711052,0.16138530104935514,0.12354524769338518,0.09146178794896762,-0.032083459744417564,-0.07486415248240991,0.3530554976950344,0.4279196501774443
585,0.04313004735086305,0.11406925554597663,0.07093920819511358,-0.02691337765694346,0.3757466634024403,0.40266004105938374,-0.09156360640397243,0.3122828273729015,0.4038464337768739,0.007478736258068885,0.34622901939093487,0.338750283132866
586,-0.15517017530843313,0.14285789741442434,0.2980280727228575,0.017761990580336784,0.4958922606717965,0.4781302700914597,-0.23420020661699606,0.1915346889374969,0.42573489555449295,-0.12516888063646903,0.36592341302570175,0.4910922936621708
587,0.13774092262840404,0.11854486847024656,-0.019196054158157477,-0.023807433477086137,0.25295399762330123,0.27676143110038737,-0.08202423973544715,0.09773525633640773,0.17975949607185487,-0.036709424822670395,0.20132880338585338,0.23803822820852377
588,0.09518754508572025,0.41246038401117563,0.3172728389254554,0.19398165347047003,0.061639614591011534,-0.1323420388794585,0.08509605031553452,0.49293825890021303,0.4078422085846785,-0.023870878455485856,0.40513610567123143,0.4290069841267173
589,0.0029800354057687994,0.3947479798098482,0.3917679444040794,0.11422301432550991,0.5388268708157039,0.424603856490194,-0.028764346510927408,0.2463521110623309,0.2751164575732583,-0.04246554358635063,0.28840026164901283,0.33086580523536346
590,0.04421064822297366,0.3771724991701879,0.33296185094721426,-0.01837282380073388,-0.028494085504565045,-0.010121261703831166,-0.016704529546758662,0.331884007686011,0.34858853723276967,-0.06861371929936,0.3250636569631431,0.3936773762625031
591,0.017735870157987194,0.21814818398586475,0.20041231382787755,0.07129044352372266,0.2826243637989579,0.21133392027523523,-0.03382043523000483,0.39778414838976783,0.43160458361977266,-0.0819179396638626,0.12230386467189064,0.20422180433575324
592,0.014457642421015354,-0.20267560004309393,-0.21713324246410928,-0.1114159429356461,0.41678163046108,0.5281975733967261,0.08667374934004357,0.5948223150221488,0.5081485656821052,0.027923158925417912,0.35041657133170057,0.32249341240628265
593,-0.016421854715526478,-0.019301619021787095,-0.0028797643062606166,-0.036368671764210464,-0.07020347763940331,-0.033834805875192844,0.0264817016751982,0.3832324136422521,0.3567507119670539,-0.04898874467823444,0.3884759920881271,0.43746473676636155
594,0.03141128832812301,0.6343753780464323,0.6029640897183093,0.040015766264444225,0.07434486135408491,0.03432909508964069,-0.06877450562088346,0.0906060319507181,0.15938053757160156,-0.1089223137461891,0.5098732975846081,0.6187956113307972
595,-0.09026396963452898,0.3283552061518951,0.4186191757864241,0.06449883208911322,0.2673179248162112,0.20281909272709797,0.10073138528192516,0.4846692338057104,0.38393784852378526,-0.16471294860560692,0.32920918123137355,0.4939221298369805
596,0.02246626673464594,0.23494512170540133,0.2124788549707554,0.007044841571784699,0.25788898758680295,0.25084414601501825,0.07829205439814663,0.5632953986472533,0.4850033442491067,-0.026904857538352922,0.17168903831222365,0.19859389585057657
597,-0.028183279228308537,0.044275603079767155,0.07245888230807569,-0.0765869010790294,-0.24810263073932748,-0.17151572966029807,0.0011873397574680145,0.24070123456100595,0.23951389480353794,-0.06562470040301965,0.2768394125755317,0.34246411297855134
598,0.14772933169698246,0.29943651720529113,0.15170718550830867,0.03977629173534175,0.2293926099464303,0.18961631821108854,-0.025052761531335177,0.36958243754537967,0.39463519907671485,-0.1589604241499235,0.07235753408916334,0.23131795823908685
599,-0.02016952217232834,0.20980500032576885,0.2299745224980972,-0.09552471657767614,0.32516041034407084,0.420685126921747,-0.017777345507041464,0.44510975979145045,0.4628871052984919,-0.010665465007948516,0.3347938029469759,0.34545926795492443
600,-0.08484597150787923,0.02758783099767284,0.11243380250555207,-0.04386823693064601,0.27076609567412024,0.31463433260476625,0.119472554183293,0.5638417861197815,0.44436923193648853,0.01764200922581527,0.5323634460690018,0.5147214368431865
601,0.08619041256792433,0.004371817410987116,-0.08181859515693721,0.1870729016144938,0.48558040498086547,0.29850750336637166,-0.06124443834879906,0.13703631112128115,0.1982807494700802,0.042927779366466357,0.25694915598572327,0.2140213766192569
602,-0.07195327335714302,0.23329228449755662,0.30524555785469965,0.03909548185305539,0.511578568968391,0.47248308711533565,-0.05834804690062301,0.436342241475389,0.49469028837601203,-0.06274972289896269,0.28992519303241315,0.35267491593137584
603,0.17648023401435037,0.3906823752234994,0.21420214120914904,0.04318868931627998,0.2931317520856765,0.2499430627693965,0.03656731356652948,0.4454071862774768,0.4088398727109473,-0.16532022620542652,0.36220675850257555,0.5275269847080021
604,0.03279570120910574,0.16791648598063447,0.13512078477152872,0.10579433866911825,0.23225445547741777,0.12646011680829952,-0.10222283774235319,0.7103149026551839,0.8125377403975371,-0.10521224457134554,0.12679288814112816,0.2320051327124737
605,-0.03201340684123283,0.1855309893711746,0.21754439621240743,-0.012877615429876393,0.20514870117581696,0.21802631660569335,0.10561421285862832,0.042215520283704844,-0.06339869257492348,-0.053976198896337035,0.188328765000151,0.24230496389648803
606,0.08435445572088221,0.25716505749048396,0.17281060176960175,-0.0968703324623626,0.2263888274773947,0.3232591599397573,0.04297741820357792,0.6062248710637883,0.5632474528602104,0.0010640468590935592,0.6237894493946144,0.6227254025355209
607,-0.028891375227444338,0.3858154856572594,0.41470686088470377,0.09198828757061944,0.3962592420838916,0.3042709545132722,-0.08790168417086985,0.23017439550943386,0.3180760796803037,-0.08710487551448015,0.4384434352550208,0.5255483107695009
608,-0.020644661683405896,0.29451812809166084,0.31516278977506673,0.09886309769283302,0.4254793042294324,0.3266162065365994,-0.24410899462094598,0.38055884022441094,0.6246678348453569,0.030303033851884598,0.500253798184757,0.4699507643328724
609,0.06538494526828215,0.5258292890008716,0.4604443437325894,0.1227998330668616,0.498263517124573,0.3754636840577114,0.09532307777698829,0.3583351808806661,0.26301210310367784,0.09505488106367072,0.362181814100313,0.2671269330366423
610,0.04292159711840249,0.22747765273443973,0.18455605561603725,-0.06759101073507903,0.19293158300372124,0.26052259373880027,0.056463551071214146,0.3491395979969267,0.29267604692571253,-0.10212382525387459,0.4446527885851385,0.5467766138390131
611,0.0005224467080232192,0.029640183322580647,0.029117736614557427,0.13265804340100215,0.03461662133115211,-0.09804142206985005,-0.23862281931145315,0.21515395339558382,0.453776772707037,-0.030973054480418205,0.1865288242063791,0.2175018786867973
612,-0.09603836153762178,-0.20422658636810184,-0.10818822483048006,0.019964074331767834,0.5425084465527181,0.5225443722209503,-0.06992590100297486,0.37489977902499116,0.444825680027966,-0.09738232569267062,0.05653641583205503,0.15391874152472565
613,0.016422097936786506,0.3514622536789524,0.3350401557421659,-0.008574813463620823,0.21807361457048516,0.22664842803410598,-0.05122651844664888,-0.03338996320990832,0.01783655523674056,-0.08884555910563169,0.29363128876424205,0.38247684786987374
614,0.02548823020197434,0.1286730813192985,0.10318485111732416,0.03740406954948955,0.4198246531371441,0.3824205835876546,-0.01047382457026802,0.5246205230204347,0.5350943475907027,0.05625462537874143,0.47858377857110795,0.4223291531923665
615,-0.0647371826810145,-0.07333926996220588,-0.008602087281191386,-0.12280941933269363,-0.06354476223098528,0.059264657101708355,-0.01563181721312982,-0.010382183680596076,0.005249633532533744,-0.029127309674636837,0.5288235004538687,0.5579508101285056
616,0.062254785704553506,0.5172613568978597,0.4550065711933062,0.09377635830883285,0.41015854995846973,0.3163821916496369,0.041535156216603974,0.36822381907262436,0.3266886628560204,-0.12460544247030458,0.2749923079248231,0.3995977503951277
617,0.06459587308300557,0.2710281544271704,0.2064322813441648,-0.02188265791055899,0.46050563378167614,0.4823882916922351,0.0492012800615762,0.32247438802800205,0.27327310796642584,-0.18623403877170797,0.5440540034964926,0.7302880422682005
618,0.024370563307794496,0.14425275759476933,0.11988219428697483,-0.11240507037032804,0.27468548482940713,0.3870905551997352,0.07764654928254733,0.4515573650905629,0.37391081580801555,-0.12613602075844477,0.2711925004036057,0.3973285211620505
619,-0.005466373611350328,0.3696858218071698,0.37515219541852013,0.13179019617675491,0.1463438170483692,0.014553620871614308,-0.044100365155426646,0.4125558255242595,0.45665619067968616,-0.04689767621768162,0.1790968135508521,0.22599448976853373
620,-0.1279820709521831,0.25559069432545645,0.38357276527763956,-0.06552972783513344,0.5577505006950988,0.6232802285302322,-0.009761548971661094,0.278095256565999,0.2878568055376601,-0.0856930969258358,0.14176901199067585,0.22746210891651164
621,-0.05610666171362877,0.5278636013811411,0.5839702630947698,0.11036115345640596,0.46014763933479175,0.3497864858783858,0.00484262425719012,0.31799119197811243,0.3131485677209223,-0.08934394117437021,0.08555316214603183,0.17489710332040204
622,-0.007552253234488604,0.42698025195700373,0.43453250519149234,0.09973688575977235,0.2554005834407598,0.15566369768098742,0.03492942210235339,0.584369025475208,0.5494396033728546,-0.06848098748267678,0.45678869212782097,0.5252696796104978
623,0.040769900146588434,-0.001997706362589104,-0.04276760650917754,0.112390941083922,0.2548345253728775,0.14244358428895548,0.06676825044539508,0.37420474812742266,0.3074364976820276,-0.0440803710552265,0.38493878651859115,0.42901915757381764
624,-0.0359148754468481,0.1859325236249008,0.22184739907174889,-0.03386380505268766,0.3154203094641716,0.34928411451685926,0.1002962322276304,-0.36142953186807586,-0.46172576409570626,-0.07085048246326023,0.2195233479565011,0.29037383041976134
625,-0.0722960221708556,0.17538678127929944,0.24768280345015503,0.051308047278470284,0.1492115796445553,0.09790353236608502,-0.020619816757849296,0.6521139605077857,0.672733777265635,-0.10148142578316595,0.04598667459611329,0.14746810037927924
626,0.07645550964132847,0.47333029395361204,0.39687478431228357,-0.04082360574414379,0.4700407750196105,0.5108643807637543,-0.13249457920233537,0.2719375148337767,0.4044320940361121,-0.0502516531581577,0.12189194257558043,0.17214359573373814
627,0.02727321124412277,-0.16836251542209466,-0.19563572666621742,-0.09183905040293414,0.23156394618110573,0.32340299658403987,0.004057897962294332,0.07650663297963145,0.07244873501733712,-0.09714706027494174,0.32405166841454086,0.4211987286894826
628,0.11848283345552113,0.4399190578293797,0.32143622437385855,0.010227507664271775,-0.0065195061367261786,-0.016747013800997954,0.012175707235916045,0.4688058115246454,0.45663010428872935,0.027456240040106272,0.2892421689488513,0.261785928908745
629,0.0467808113765865,0.0847611465853304,0.03798033520874391,-0.013298171736476877,0.13494309609287908,0.14824126782935595,0.004119561646407255,0.6420864295317268,0.6379668678853195,-0.20237513149638242,0.423904841498393,0.6262799729947754
630,-0.07097153186986402,0.028383193840275107,0.09935472571013912,0.14808159345422706,0.10636025022822529,-0.04172134322600175,-0.062182595115369055,-0.015513434780002324,0.04666916033536673,-0.15763963914119247,0.08904799607513175,0.24668763521632422
631,0.051073601245741895,0.2375976335758827,0.1865240323301408,0.09835829883003971,0.3534815378231909,0.2551232389931512,-0.07380115074241034,0.3257554936389677,0.39955664438137806,-0.06779920844776177,0.4641930717380135,0.5319922801857753
632,0.10841941767123647,0.5184080411613439,0.4099886234901074,0.11770963452792543,0.5105716093708491,0.3928619748429237,-0.03092534805979741,-0.1518589761306476,-0.1209336280708502,-0.15419562867040149,0.4411964098271235,0.595392038497525
633,0.07874181424989435,-0.16428250023541666,-0.243024314485311,-0.10718392799278265,0.5339500318103859,0.6411339598031686,-0.09555107141351996,0.1525860232395225,0.24813709465304246,-0.048331880550142925,0.4058923176625909,0.4542241982127338
634,-0.036445942207890714,0.3427849354401722,0.3792308776480629,0.0059887254229856746,0.4561554742352723,0.45016674881228663,0.1593683175287382,0.14862187569515692,-0.010746441833581281,-0.0017670031949211795,0.34053423045009024,0.3423012336450114
635,-0.029868583274850438,0.07316259946525214,0.10303118274010258,0.06413178730496,0.21852282373531817,0.15439103643035818,-0.04858178620167078,0.16222901128358544,0.21081079748525622,-0.10340406796156643,0.3044285193818842,0.4078325873434506
636,0.03260857141422198,0.08841634499656398,0.055807773582342,-0.054986082714411355,0.14124845149167417,0.19623453420608553,-0.07202933603860373,0.01650481877139349,0.08853415480999723,-0.04182445448180572,0.17239812549808498,0.2142225799798907
637,-0.011654547728441988,-0.06295628231925743,-0.05130173459081544,0.022996241032637116,-0.07627158833274832,-0.09926782936538543,-0.04795691221418831,-0.05901626876762067,-0.011059356553432365,-0.006479021057940737,0.8444758908505167,0.8509549119084574
638,0.07959566346172933,0.03187269316367779,-0.047722970298051545,0.1739360955384994,0.40796238580101074,0.23402629026251134,-0.08740246092596088,0.03754601122391537,0.12494847214987624,-0.13644604372540142,0.39127738298116493,0.5277234267065664
639,0.15345834408457032,0.13859192088551747,-0.014866423199052833,0.16782611008818066,0.2656640006517498,0.09783789056356913,0.00877504632494569,0.308622936333753,0.2998478900088073,-0.1299989949191066,0.1556116472486634,0.28561064216777
640,0.011263639332359965,0.1956472764971345,0.18438363716477454,-0.1296164216342489,0.019467770955083372,0.14908419258933228,0.030844016079024372,0.14579191942493713,0.11494790334591276,-0.22056820867040539,0.36309128319041295,0.5836594918608183
641,-0.16770818603962478,-0.0919403504576664,0.07576783558195839,-0.03979235128453307,0.2805052457675582,0.32029759705209127,0.024107486020710667,0.591550399307321,0.5674429132866103,-0.0048858064273943624,0.19728778027742236,0.20217358670481672
642,0.06356520895850125,0.025082304774175074,-0.03848290418432618,0.012506945552832535,0.11958067009023426,0.10707372453740173,0.03793624569380602,0.20166139656975776,0.16372515087595174,-0.03056231385406294,0.581767285716667,0.61232959957073
643,0.04821294558975231,0.38258718832094235,0.33437424273119004,0.14883227289159626,0.14333284583750253,-0.0054994270540937185,0.00942373366654431,0.1700250399201517,0.16060130625360738,-0.09786753374850207,0.1908266247092971,0.28869415845779917
644,0.21175674659112492,0.10418736336236532,-0.10756938322875959,0.10720954023525141,0.1731024451103076,0.06589290487505618,-0.047719309544902166,0.25742355396236244,0.3051428635072646,-0.02703941001108412,0.2653666435496443,0.2924060535607284
645,0.09253759812254324,0.09677367478035413,0.004236076657810892,-0.045464541196602704,0.38500568748713476,0.43047022868373747,-0.07017602341757706,0.36003395221825135,0.4302099756358284,-0.018899507432063922,0.2971893827739767,0.31608889020604064
646,-0.017179264663668828,0.013872443905842071,0.0310517085695109,0.08878528389152962,0.5447132290659793,0.4559279451744497,0.17488414172056488,0.681116368620065,0.5062322268995001,-0.15251046640397467,0.20513176533577762,0.3576422317397523
647,-0.17371661462390764,0.17519223930800082,0.34890885393190846,-0.1071963756690153,0.15419098074874704,0.26138735641776234,0.07418324727631276,0.6721743934836587,0.597991146207346,-0.039768212285980015,0.16664321010927266,0.20641142239525267
648,-0.046220062534381476,-0.13500387620608362,-0.08878381367170214,-0.02220463825297797,0.15343013142560036,0.17563476967857833,-0.09864121125700692,0.4800970844855849,0.5787382957425918,-0.04696755567342914,0.36199924373332715,0.4089667994067563
649,0.1432394111994827,0.20196534713668762,0.058725935937204925,0.09561485073678544,0.3962073296703981,0.3005924789336127,0.04558169482812935,0.5547159942340463,0.5091342994059169,0.008934597586996273,0.5049892408770259,0.49605464329002963
650,-0.08303374664184746,0.2344513345385407,0.31748508118038815,0.33285314396530086,0.7692703728055028,0.43641722884020195,0.07902673805311325,0.007826168752363666,-0.07120056930074958,0.045150073535330404,0.40573181217829724,0.36058173864296683
651,0.12540047121543305,-0.06963029989361488,-0.19503077110904793,0.056007286902502645,-0.11908799791136324,-0.17509528481386588,-0.008233139518585873,0.007848400642436977,0.01608154016102285,-0.09773877353514848,0.6156976262080267,0.7134363997431752
652,-0.03471938020791121,0.4841501271391071,0.5188695073470183,-0.021037910241861968,0.3425278012840682,0.36356571152593015,0.0472375803677647,0.007154770666670523,-0.04008280970109418,0.05147064014172226,0.5079053278495199,0.45643468770779766
653,-0.1139376473970838,-0.184470523377871,-0.07053287598078721,0.19868377588630795,0.14181913400648,-0.05686464187982796,-0.013300292296950511,0.44716275604010086,0.4604630483370514,-0.04561350731514996,0.4185086410747478,0.46412214838989774
654,0.04848053592644984,0.01169110417172921,-0.03678943175472063,0.19718443159663102,0.3261945693756024,0.12901013777897136,0.04714305469694563,0.41920063674794544,0.3720575820509998,-0.0184062634497284,0.327097052857861,0.3455033163075894
655,0.04344868309856892,0.3846737327633895,0.3412250496648206,0.07977427045993973,0.38944629972768935,0.3096720292677496,-0.04914838979977593,0.3753563394092862,0.4245047292090621,0.029418518232634194,0.3536873285386038,0.3242688103059696
656,0.024620821663771907,0.05528725584457323,0.030666434180801325,-0.048205640344676504,0.36695027119199586,0.41515591153667236,-0.008503882876625818,0.221191041397176,0.2296949242738018,-0.18684775319181657,0.2415827948110612,0.4284305480028778
657,-0.1174219747677536,0.19464632043055494,0.31206829519830853,0.00931541426142691,-0.011110752337064619,-0.02042616659849153,-0.01814810925994631,0.13587669877803155,0.15402480803797786,-0.042438874203912014,0.44612902407484645,0.48856789827875846
658,0.046753612426003566,0.37142186536402877,0.3246682529380252,0.16041062681349788,0.2891139855835823,0.12870335877008443,-0.03723565145330632,0.8550329357363904,0.8922685871896967,0.008407039401613779,0.03417285248817548,0.025765813086561704
659,0.10261469808795926,0.5330508269594156,0.4304361288714564,-0.1435244335982199,-0.0010530057849630502,0.14247142781325683,0.09913115647653675,0.4449696812417403,0.34583852476520355,-0.17098460567751023,0.23264235598015764,0.40362696165766787
660,-0.04810903042436704,0.12482546370810946,0.1729344941324765,-0.0336392722828891,0.6078864192208049,0.641525691503694,-0.11303321498512095,0.15641502937956278,0.26944824436468373,-0.06780004318919569,0.4994256282847456,0.5672256714739413
661,0.06977241539161322,0.5486267349150132,0.4788543195234,0.03962072825323193,0.210787839214385,0.17116711096115306,0.05913215363876251,0.2321178451435859,0.1729856915048234,-0.16202536105152487,0.5474990553997154,0.7095244164512403
662,-0.09854139815997984,0.17869517167294716,0.277236569832927,0.18281622358167982,0.07554892761831482,-0.10726729596336501,0.07887826501617724,0.1198740214404385,0.04099575642426126,-0.032690012725185014,0.5356564598845684,0.5683464726097535
663,0.12036724164075341,0.5001856324447802,0.3798183908040268,-0.004416379770072226,0.14896393724158732,0.15338031701165955,-0.04927973653233425,0.16168912668706661,0.21096886321940087,-0.1325300127126593,0.4599307153548684,0.5924607280675277
664,0.037284689096097695,-0.08881194645610807,-0.12609663555220577,-0.0322994528307734,0.2898840303469147,0.3221834831776881,0.008800770142409431,0.24968672015266238,0.24088595001025295,-0.11639968626487618,0.411618615466953,0.5280183017318292
665,-0.08448755616076342,0.29072294670811993,0.37521050286888336,0.13408330941065316,0.14809812607357414,0.014014816662920983,-0.13987889666937114,0.5292434440009472,0.6691223406703184,-0.060419074762047165,0.28010372366836195,0.3405227984304091
666,0.013001068402479471,-0.232521815322131,-0.24552288372461048,0.004511953351270526,0.7311069371821165,0.726594983830846,0.24054041136105198,0.6451980165646921,0.40465760520364014,-0.017374529177449638,0.3050491290357412,0.32242365821319086
667,0.045624309797409154,0.1661515712681851,0.12052726147077596,-0.0930279614742528,0.12262398467701657,0.21565194615126937,0.026274695754175376,0.2038390970070113,0.17756440125283593,-0.047598948316100426,0.20612353725721025,0.2537224855733107
668,0.11027589364031415,-0.20390699535165202,-0.31418288899196617,0.16813133323727703,0.48598946306724605,0.317858129829969,-0.07594123793155722,0.30699761285283317,0.3829388507843904,-0.034607885553537,0.5670905481057923,0.6016984336593293
669,0.06285363309152397,0.4117530574936774,0.34889942440215344,-0.05993191664118769,0.12631036346078303,0.18624228010197072,-0.13792506370471155,0.032584403944725344,0.1705094676494369,-0.09217510255622186,0.5314546840915015,0.6236297866477234
670,0.1532013750688337,0.42736961776348564,0.27416824269465195,-0.02933719375124144,0.4297607987999053,0.45909799255114675,-0.03861680232250886,0.3599221237132256,0.39853892603573443,-0.06163502996109574,0.2458876382806823,0.30752266824177804
671,0.016515949364182436,0.534657266939369,0.5181413175751866,-0.17958044861201092,0.09825137488912075,0.27783182350113167,0.06609891196506462,0.19882971591330242,0.1327308039482378,-0.1856331921439366,0.11349673643173197,0.29912992857566856
672,0.09662990990021211,0.3032074257983036,0.2065775158980915,0.15230062631636576,0.19948161403635106,0.047180987719985315,0.03325948214154867,0.0892821901862832,0.056022708044734526,0.012031866841796468,0.1064249343805776,0.09439306753878113
673,-0.0036252089494673845,0.41198023805565326,0.41560544700512064,-0.22066849261585175,-0.05683237406701919,0.16383611854883257,0.015355626991563787,0.7300281599500017,0.7146725329584379,-0.06906987286404864,0.13973854068104213,0.20880841354509078
674,0.0004904453434109168,0.2205665306708759,0.22007608532746498,-0.01603452960044588,0.31289067851120705,0.32892520811165293,0.05099818517705346,0.6581075380417496,0.6071093528646961,-0.022834373140660946,0.44419469161587616,0.4670290647565371
675,-0.08111017176258552,0.03447486941200921,0.11558504117459473,-0.18658584123061142,0.08938730193872826,0.2759731431693397,0.0775436517732644,0.08132509823378865,0.0037814464605242515,-0.011166591578416596,0.5596496960358982,0.5708162876143148
676,0.20848610780264454,0.5021165062755217,0.2936303984728772,-0.10172706212448895,-0.07471025782847057,0.02701680429601839,0.0615306688796815,0.005131849847298728,-0.05639881903238277,-0.05361804800466319,0.5828954615297715,0.6365135095344346
677,0.08917236061373252,0.30852145785336993,0.21934909723963741,0.024060936999753174,0.24786176444220276,0.22380082744244958,0.06458673407081925,0.12937332575089203,0.06478659168007278,-0.046510125738037256,0.40871622340968555,0.4552263491477228
678,-0.08436993874127824,0.39954309801521254,0.4839130367564908,-0.04581197266339487,0.3485827325373928,0.3943947052007877,-0.15141340532396266,0.1386208902677736,0.29003429559173627,0.025321178041507297,0.33559493441616356,0.31027375637465626
679,-0.025072637572240097,0.5556376566050073,0.5807102941772474,0.07795204596246252,0.5085768273762256,0.43062478141376304,0.02533675648565159,0.5753823223401927,0.5500455658545411,-0.04901249653785983,0.23534354899939386,0.2843560455372537
680,-0.05765354476014001,0.016230925923900952,0.07388447068404096,-0.18729555548246507,0.35142986518947156,0.5387254206719366,0.012946834522379658,0.6378344573635473,0.6248876228411676,-0.12856935551438614,0.24753702712637732,0.37610638264076346
681,0.06836025590486394,0.2586827117578739,0.19032245585300994,-0.025314636465562576,0.09106490997405375,0.11637954643961633,-0.17953826059364086,0.3063594206922813,0.48589768128592215,-0.04737663545531392,-0.07951810720734223,-0.03214147175202831
682,0.011315797370296393,0.23509423648756375,0.22377843911726736,0.03500022308609818,0.7343746401270252,0.6993744170409271,0.04919156823245263,0.34609636515483666,0.29690479692238403,-0.14685249978629053,0.15410009042349845,0.300952590209789
683,-0.08890187162762139,0.17453308718905144,0.26343495881667284,-0.02337907424955754,0.3211750023568696,0.3445540766064271,0.054353311073099986,0.4846916316897165,0.43033832061661653,-0.19740563627774182,0.34703207640404105,0.5444377126817829
684,-0.021644899871040152,0.22301839737087187,0.24466329724191202,-0.05437746704573602,-0.07043906227969009,-0.01606159523395407,0.10586706439528587,0.2743763368516781,0.16850927245639225,-0.10547055494706309,0.4878305459461871,0.5933011008932502
685,0.11575771309245336,0.2039683932053979,0.08821068011294453,-0.15999931196091574,0.16973700915771897,0.3297363211186347,-0.12323478562399413,0.06909166523053444,0.19232645085452857,-0.060531899222292795,0.28772909764083243,0.3482609968631252
686,0.08829915476671771,0.12555714903147233,0.03725799426475462,0.005102198683650139,0.10506442235404138,0.09996222367039125,-0.05537710439922777,0.2951678321813086,0.35054493658053637,-0.035475607319709,0.5506106715565362,0.5860862788762452
687,0.04642637230221869,0.6448648807378999,0.5984385084356812,0.00026427539915516943,0.00663004717971259,0.006365771780557421,0.08403913800423435,0.481635023073105,0.39759588506887067,-0.011225331138573491,0.23815436450709793,0.24937969564567142
688,0.04830644269181428,0.7523357747066759,0.7040293320148616,0.03737282385005197,0.255662892942019,0.21829006909196702,-0.00920929766652373,0.4371758880013978,0.4463851856679215,0.029365692505273877,0.4783451779852474,0.4489794854799735
689,0.025180671937038046,0.18802138536986102,0.16284071343282297,-0.11455532155848391,0.3934645897331345,0.5080199112916184,-0.07368696673727504,0.571306790443693,0.6449937571809681,-0.05829839757463667,0.3473574196271412,0.40565581720177785
690,0.08674346512084091,0.13054339066352613,0.04379992554268521,0.016307782880765537,0.10405680026204121,0.08774901738127568,0.1671162539909285,0.30267948808183376,0.13556323409090526,-0.07507261677646199,0.36906232683763457,0.44413494361409656
691,-0.05639554812441898,-0.1517062787341238,-0.09531073060970481,-0.04285760332269187,0.22626290353325682,0.2691205068559487,0.1881934489222184,0.5240862919581027,0.33589284303588435,-0.025252969042498463,0.22328279333552353,0.248535762378022
692,0.053912021889230916,0.26085170488539106,0.20693968299616014,0.13155286640525848,0.4697394981447793,0.3381866317395208,0.054112757830590746,0.1235282899392458,0.06941553210865506,-0.15458973128149495,0.06479222991890961,0.21938196120040457
693,0.029308993112455606,0.30920389076279675,0.27989489765034115,0.21957955755799977,-0.10918081296658125,-0.328760370524581,0.1672788562681407,0.2355821010233002,0.0683032447551595,-0.14395873139973253,0.37701830752207616,0.5209770389218087
694,0.18686560203326824,-0.35452029920901634,-0.5413859012422846,0.10701653504841302,0.2606864609628445,0.15366992591443146,-0.019498123634703796,0.23775285407615035,0.25725097771085415,-0.13863246258536932,0.41772393894885074,0.5563564015342201
695,-0.0030807655947390766,0.1766401092811643,0.17972087487590338,-0.08261823026784904,0.28414317941208345,0.3667614096799325,0.07549294960122888,0.4405978944471012,0.3651049448458723,-0.019279841131323805,0.4837968548370623,0.5030766959683861
696,0.051048758267802585,0.3175278195887139,0.2664790613209113,-0.009022130791481453,0.3952395120147328,0.40426164280621424,-0.012590180578594179,0.4107963351349099,0.42338651571350405,-0.17139641054359947,0.14716373060061486,0.3185601411442143
697,-0.027135716928318378,-0.05865372377811044,-0.031518006849792064,-0.09799108232076259,0.14144588158714314,0.23943696390790573,-0.029442578520429696,0.43200010805851485,0.46144268657894455,-0.12291769846824606,0.11874652929582098,0.24166422776406704
698,0.18127291987621952,0.8432567725247164,0.6619838526484969,0.14669476879915191,0.39253647612774356,0.24584170732859165,-0.15459345175961975,0.06512914735189358,0.21972259911151334,0.006553555040253067,0.26123022617022884,0.2546766711299758
699,0.11420775093921054,0.45827678560191026,0.3440690346626997,0.0941383443551736,0.37978242291756964,0.28564407856239604,-0.02593118392335303,0.27901135922225023,0.30494254314560326,0.054713487438859065,0.020729081452841563,-0.0339844059860175
